       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999999 0.999998 0.999998 0.999997 0.999998 0.999997 0.999998 0.999996 0.999997 0.999996 0.999997 0.999995 0.999996 0.999994 0.999996 0.999994 0.999995 0.999993 0.999995 0.999992 0.999994  0.99999 0.999993 0.999989 0.999992 0.999988 0.999991 0.999986  0.99999 0.999985 0.999989 0.999983 0.999987 0.999981 0.999986 0.999979 0.999984 0.999977 0.999983 0.999975 0.999981 0.999972 0.999979  0.99997 0.999977 0.999967 0.999975 0.999964 0.999972 0.999961  0.99997 0.999957 0.999967 0.999954 0.999964  0.99995 0.999961 0.999946 0.999958 0.999942 0.999955 0.999938 0.999951 0.999933 0.999947 0.999928 0.999944 0.999923 0.999939 0.999918 0.999935 0.999912 0.999931 0.999907 0.999926 0.999901 0.999921 0.999895 0.999916 0.999888 0.999911 0.999882 0.999905
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999999 0.999997 0.999998 0.999997 0.999998 0.999996 0.999997 0.999996 0.999997 0.999995 0.999996 0.999994 0.999996 0.999993 0.999995 0.999992 0.999994  0.99999 0.999993 0.999989 0.999992 0.999987 0.999991 0.999985 0.999989 0.999983 0.999988 0.999981 0.999986 0.999978 0.999984 0.999976 0.999982 0.999973  0.99998  0.99997 0.999977 0.999966 0.999975 0.999962 0.999972 0.999958 0.999969 0.999954 0.999965 0.999949 0.999962 0.999944 0.999958 0.999939 0.999954 0.999934 0.999949 0.999928 0.999944 0.999921 0.999939 0.999915 0.999934 0.999907 0.999928   0.9999 0.999922 0.999892 0.999916 0.999884 0.999909 0.999875 0.999902 0.999866 0.999895 0.999856 0.999887 0.999846 0.999879 0.999836  0.99987 0.999825 0.999861 0.999814 0.999852 0.999802 0.999842  0.99979 0.999832 0.999777 0.999822 0.999764 0.999811  0.99975
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999999 0.999997 0.999998 0.999997 0.999998 0.999996 0.999997 0.999995 0.999997 0.999994 0.999996 0.999993 0.999995 0.999992 0.999994  0.99999 0.999993 0.999989 0.999992 0.999987  0.99999 0.999985 0.999989 0.999982 0.999987  0.99998 0.999985 0.999977 0.999983 0.999974 0.999981  0.99997 0.999978 0.999966 0.999975 0.999962 0.999972 0.999958 0.999968 0.999953 0.999965 0.999948 0.999961 0.999942 0.999956 0.999936 0.999951 0.999929 0.999946 0.999922 0.999941 0.999914 0.999935 0.999906 0.999928 0.999898 0.999921 0.999888 0.999914 0.999879 0.999906 0.999868 0.999898 0.999858  0.99989 0.999846  0.99988 0.999834 0.999871 0.999821 0.999861 0.999808  0.99985 0.999794 0.999838  0.99978 0.999827 0.999764 0.999814 0.999749 0.999801 0.999732 0.999788 0.999715 0.999774 0.999697 0.999759 0.999678 0.999743 0.999659 0.999727 0.999639 0.999711 0.999618 0.999694
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999999 0.999997 0.999998 0.999997 0.999998 0.999996 0.999997 0.999995 0.999997 0.999994 0.999996 0.999993 0.999995 0.999991 0.999994  0.99999 0.999993 0.999988 0.999991 0.999986  0.99999 0.999983 0.999988 0.999981 0.999986 0.999978 0.999984 0.999974 0.999981 0.999971 0.999979 0.999967 0.999976 0.999962 0.999972 0.999957 0.999968 0.999952 0.999964 0.999946  0.99996  0.99994 0.999955 0.999933  0.99995 0.999925 0.999944 0.999917 0.999938 0.999909 0.999931   0.9999 0.999924  0.99989 0.999916 0.999879 0.999908 0.999868 0.999899 0.999856 0.999889 0.999843 0.999879  0.99983 0.999869 0.999816 0.999857 0.999801 0.999845 0.999785 0.999833 0.999768 0.999819 0.999751 0.999805 0.999733  0.99979 0.999713 0.999775 0.999693 0.999758 0.999673 0.999741 0.999651 0.999724 0.999628 0.999705 0.999605 0.999686  0.99958 0.999665 0.999555 0.999644 0.999528 0.999623 0.999501   0.9996 0.999472 0.999576 0.999443
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999998 0.999997 0.999998 0.999996 0.999997 0.999995 0.999997 0.999994 0.999996 0.999993 0.999995 0.999991 0.999994  0.99999 0.999993 0.999988 0.999991 0.999985  0.99999 0.999983 0.999988  0.99998 0.999986 0.999977 0.999983 0.999973  0.99998 0.999969 0.999977 0.999964 0.999974 0.999959  0.99997 0.999954 0.999966 0.999948 0.999961 0.999941 0.999956 0.999934 0.999951 0.999926 0.999945 0.999917 0.999938 0.999908 0.999931 0.999898 0.999923 0.999887 0.999915 0.999876 0.999906 0.999863 0.999896  0.99985 0.999886 0.999836 0.999875 0.999821 0.999863 0.999806  0.99985 0.999789 0.999837 0.999771 0.999823 0.999753 0.999808 0.999733 0.999792 0.999712 0.999775  0.99969 0.999758 0.999668 0.999739 0.999644  0.99972 0.999619   0.9997 0.999593 0.999679 0.999566 0.999656 0.999537 0.999633 0.999508 0.999609 0.999477 0.999584 0.999445 0.999557 0.999412  0.99953 0.999378 0.999502 0.999343 0.999472 0.999306 0.999442 0.999268  0.99941
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999999 0.999997 0.999998 0.999996 0.999998 0.999995 0.999997 0.999994 0.999996 0.999993 0.999995 0.999991 0.999994  0.99999 0.999993 0.999988 0.999991 0.999985  0.99999 0.999982 0.999988 0.999979 0.999985 0.999976 0.999983 0.999972  0.99998 0.999967 0.999976 0.999962 0.999973 0.999957 0.999969 0.999951 0.999964 0.999944 0.999959 0.999937 0.999953 0.999928 0.999947  0.99992  0.99994  0.99991 0.999933   0.9999 0.999925 0.999888 0.999916 0.999876 0.999907 0.999863 0.999897 0.999849 0.999886 0.999834 0.999874 0.999818 0.999861 0.999801 0.999848 0.999783 0.999833 0.999764 0.999818 0.999743 0.999802 0.999722 0.999785 0.999699 0.999767 0.999675 0.999747  0.99965 0.999727 0.999624 0.999706 0.999596 0.999683 0.999567  0.99966 0.999537 0.999635 0.999505 0.999609 0.999472 0.999582 0.999438 0.999554 0.999402 0.999525 0.999365 0.999494 0.999326 0.999462 0.999286 0.999429 0.999244 0.999395 0.999202 0.999359 0.999157 0.999322 0.999111 0.999284 0.999064 0.999244 0.999015
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999997 0.999998 0.999997 0.999998 0.999996 0.999997 0.999995 0.999996 0.999993 0.999995 0.999992 0.999994  0.99999 0.999993 0.999988 0.999991 0.999985  0.99999 0.999982 0.999988 0.999979 0.999985 0.999975 0.999982 0.999971 0.999979 0.999966 0.999976 0.999961 0.999972 0.999955 0.999967 0.999948 0.999962 0.999941 0.999957 0.999933 0.999951 0.999924 0.999944 0.999914 0.999936 0.999903 0.999928 0.999892 0.999919 0.999879  0.99991 0.999865 0.999899 0.999851 0.999888 0.999835 0.999875 0.999818 0.999862   0.9998 0.999848 0.999781 0.999833  0.99976 0.999817 0.999739 0.999799 0.999716 0.999781 0.999691 0.999762 0.999665 0.999741 0.999638 0.999719 0.999609 0.999696 0.999579 0.999672 0.999548 0.999646 0.999515 0.999619  0.99948 0.999591 0.999444 0.999562 0.999406 0.999531 0.999366 0.999498 0.999325 0.999465 0.999282  0.99943 0.999238 0.999393 0.999192 0.999355 0.999144 0.999315 0.999095 0.999274 0.999044 0.999232 0.998991 0.999188 0.998936 0.999142  0.99888 0.999095 0.998822 0.999047 0.998762 0.998997
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999998 0.999999 0.999997 0.999998 0.999996 0.999997 0.999995 0.999997 0.999994 0.999996 0.999992 0.999995  0.99999 0.999993 0.999988 0.999992 0.999986  0.99999 0.999983 0.999988 0.999979 0.999985 0.999975 0.999982 0.999971 0.999979 0.999965 0.999975  0.99996 0.999971 0.999953 0.999966 0.999946 0.999961 0.999938 0.999955 0.999929 0.999948 0.999919 0.999941 0.999908 0.999932 0.999897 0.999924 0.999884 0.999914  0.99987 0.999903 0.999855 0.999891 0.999839 0.999879 0.999821 0.999865 0.999802  0.99985 0.999782 0.999835  0.99976 0.999818 0.999737   0.9998 0.999713  0.99978 0.999687  0.99976 0.999659 0.999738  0.99963 0.999714 0.999599  0.99969 0.999567 0.999664 0.999533 0.999636 0.999497 0.999607 0.999459 0.999577  0.99942 0.999545 0.999379 0.999512 0.999336 0.999477 0.999291  0.99944 0.999244 0.999402 0.999196 0.999362 0.999145  0.99932 0.999093 0.999277 0.999038 0.999232 0.998982 0.999185 0.998924 0.999137 0.998864 0.999087 0.998801 0.999035 0.998737 0.998981 0.998671 0.998926 0.998603 0.998869 0.998533  0.99881 0.998461 0.998749 0.998387
       1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1 0.999999        1 0.999999 0.999999 0.999999 0.999999 0.999998 0.999999 0.999997 0.999998 0.999997 0.999998 0.999996 0.999997 0.999994 0.999996 0.999993 0.999995 0.999991 0.999994 0.999989 0.999992 0.999986  0.99999 0.999983 0.999988 0.999979 0.999986 0.999975 0.999983  0.99997 0.999979 0.999965 0.999975 0.999959 0.999971 0.999952 0.999965 0.999944  0.99996 0.999935 0.999953 0.999926 0.999946 0.999915 0.999938 0.999903 0.999929  0.99989 0.999919 0.999876 0.999908 0.999861 0.999897 0.999844 0.999884 0.999826  0.99987 0.999806 0.999855 0.999785 0.999838 0.999763 0.999821 0.999739 0.999802 0.999713 0.999782 0.999686  0.99976 0.999656 0.999737 0.999626 0.999712 0.999593 0.999686 0.999558 0.999659 0.999522 0.999629 0.999483 0.999599 0.999443 0.999566   0.9994 0.999532 0.999356 0.999496 0.999309 0.999458 0.999261 0.999418  0.99921 0.999377 0.999157 0.999334 0.999102 0.999289 0.999045 0.999242 0.998986 0.999193 0.998924 0.999142 0.998861 0.999089 0.998795 0.999034 0.998726 0.998978 0.998656 0.998919 0.998583 0.998858 0.998508 0.998795 0.998431 0.998731 0.998351 0.998664  0.99827 0.998595 0.998186 0.998524 0.998099 0.998451 0.998011 0.998376
